Month,ZipCode,ZipName,Median Listing Price,Median Listing Price M/M,Median Listing Price Y/Y,Active Listing Count ,Active Listing Count M/M,Active Listing Count Y/Y,Days on Market ,Days on Market M/M,Days on Market Y/Y,New Listing Count ,New Listing Count M/M,New Listing Count Y/Y,Price Increase Count ,Price Increase Count M/M,Price Increase Count Y/Y,Price Decrease Count ,Price Decrease Count M/M,Price Decrease Count Y/Y,Pending Listing Count ,Pending Listing Count M/M,Pending Listing Count Y/Y,Avg Listing Price,Avg Listing Price M/M,Avg Listing Price Y/Y,Total Listing Count,Total Listing Count M/M,Total Listing Count Y/Y,Pending Ratio,Pending Ratio M/M,Pending Ratio Y/Y
2015-03-01,78732.0,"Austin, TX",600000.0,0.0005,0.03,115.0,0.4024,-0.1844,37.0,-0.5067,-0.075,64.0,0.8824,0.4545,0.0,,,32.0,0.6,0.0,30.0,0.5789,,915500.0,-0.0467,0.0597,145.0,0.4356,0.0284,0.2609,0.0292,0.2609
2015-03-01,78733.0,"Austin, TX",1185000.0,0.0959,,55.0,0.1702,0.375,100.0,0.0989,,12.0,-0.3333,-0.4,0.0,-1.0,,8.0,0.0,1.0,13.0,-0.0714,,1713900.0,-0.0243,-0.0449,68.0,0.1148,0.7,0.2364,-0.0615,0.2364
2015-03-01,78734.0,"Austin, TX",596700.0,0.0529,0.1958,249.0,0.0969,-0.1968,55.0,-0.3889,-0.1129,84.0,0.0244,-0.16,0.0,-1.0,-1.0,56.0,0.6471,-0.0667,57.0,0.7273,,989800.0,0.0037,0.0781,306.0,0.1769,-0.0129,0.2289,0.0835,0.2289
2015-03-01,78735.0,"Austin, TX",1599000.0,0.0319,0.1955,70.0,0.2281,-0.1463,51.0,-0.4333,0.1333,32.0,-0.0588,-0.1111,0.0,,,12.0,0.0,2.0,23.0,0.2105,,1758000.0,0.0292,0.0524,93.0,0.2237,0.1341,0.3286,-0.0048,0.3286
2015-03-01,78736.0,"Austin, TX",619500.0,-0.2765,0.0974,20.0,0.8182,-0.5122,20.0,-0.8658,-0.6429,16.0,3.0,-0.3333,0.0,,,4.0,0.0,0.0,11.0,0.0,,618800.0,-0.1613,-0.0728,31.0,0.4091,-0.2439,0.55,-0.45,0.55
2015-03-01,78737.0,"Austin, TX",497900.0,0.0034,0.2438,109.0,0.0283,-0.0091,57.0,-0.3667,0.1875,32.0,0.0,-0.1111,8.0,-0.5,-0.5,20.0,-0.3333,0.6667,32.0,0.2308,,721300.0,0.0191,0.5916,141.0,0.0682,0.2818,0.2936,0.0483,0.2936
2015-03-01,78738.0,"Austin, TX",629000.0,0.0332,0.0527,284.0,0.1051,0.0637,73.0,-0.2626,,88.0,0.0233,0.0,24.0,0.0,0.0,68.0,0.7,1.125,54.0,0.3171,,806400.0,0.0507,0.0307,338.0,0.1342,0.2659,0.1901,0.0306,0.1901
2015-03-01,78739.0,"Austin, TX",458800.0,-0.0428,0.0745,69.0,0.0615,0.2545,41.0,-0.3387,0.5185,28.0,-0.1765,-0.3,24.0,-0.4286,5.0,16.0,1.6667,0.3333,25.0,0.3889,,515400.0,-0.0583,0.1553,94.0,0.1325,0.7091,0.3623,0.0854,0.3623
2015-03-01,78741.0,"Austin, TX",267500.0,-0.0111,,31.0,-0.1389,0.1071,32.0,0.3333,-0.0857,24.0,-0.0769,1.0,4.0,1.0,,4.0,-0.3333,0.0,17.0,0.7,,273300.0,0.0066,0.4249,48.0,0.0435,0.7143,0.5484,0.2706,0.5484
2015-03-01,78744.0,"Austin, TX",235600.0,0.0807,,24.0,-0.3333,,44.0,1.0,0.4667,12.0,-0.4545,-0.25,0.0,-1.0,,0.0,-1.0,,22.0,0.375,,227600.0,0.0252,0.5053,46.0,-0.1154,0.6429,0.9167,0.4722,0.9167
2015-03-01,78745.0,"Austin, TX",275000.0,-0.0678,0.1463,63.0,0.2353,,22.0,-0.3125,-0.2667,64.0,0.1034,0.2308,0.0,-1.0,-1.0,24.0,0.5,2.0,53.0,0.0192,,298700.0,-0.0826,0.2123,116.0,0.1262,0.3182,0.8413,-0.1783,0.8413
2015-03-01,78746.0,"Austin, TX",1450000.0,0.1207,0.3182,115.0,0.2105,-0.1016,49.0,-0.2344,0.0889,60.0,0.3636,0.0,0.0,-1.0,,16.0,-0.1111,0.3333,36.0,0.0286,,2052900.0,-0.0541,0.2153,151.0,0.1615,0.1797,0.313,-0.0554,0.313
2015-03-01,78747.0,"Austin, TX",254100.0,-0.0121,0.1293,41.0,0.1081,-0.2679,33.0,0.2222,0.0313,32.0,0.2308,0.3333,0.0,,-1.0,4.0,-0.5,-0.6667,19.0,-0.0952,,303400.0,0.0469,0.1611,60.0,0.0345,0.0714,0.4634,-0.1042,0.4634
2015-03-01,78748.0,"Austin, TX",299900.0,0.0187,,60.0,-0.1176,,41.0,-0.0889,0.3667,52.0,0.2381,-0.2353,0.0,-1.0,-1.0,12.0,0.2,-0.25,60.0,0.0526,,310000.0,0.0058,0.1918,120.0,-0.04,0.0084,1.0,0.1618,1.0
2015-03-01,78749.0,"Austin, TX",332500.0,0.0231,0.064,21.0,0.3125,,9.0,-0.55,-0.5,36.0,0.8,-0.3077,0.0,,,4.0,1.0,0.0,41.0,0.3226,,342100.0,0.0194,0.0539,62.0,0.3191,-0.0159,1.9524,0.0149,1.9524
2015-03-01,78750.0,"Austin, TX",436500.0,0.0746,0.2937,28.0,-0.1765,,25.0,-0.2188,0.0,32.0,0.2308,-0.2727,0.0,-1.0,,4.0,-0.6,-0.5,38.0,0.1875,,452800.0,0.0853,0.2824,66.0,0.0,0.0645,1.3571,0.416,1.3571
2015-03-01,78751.0,"Austin, TX",484900.0,0.0108,0.3678,23.0,0.2105,-0.425,30.0,-0.0625,-0.1176,20.0,0.6667,0.0,0.0,,,8.0,-0.2,1.0,14.0,-0.0667,,492600.0,0.0125,0.1997,37.0,0.0882,-0.075,0.6087,-0.1808,0.6087
2015-03-01,78753.0,"Austin, TX",204500.0,0.0,0.2432,23.0,-0.1481,,57.0,-0.3133,,16.0,0.0,-0.3333,0.0,-1.0,,12.0,2.0,2.0,18.0,-0.3077,,227100.0,-0.0148,0.2336,41.0,-0.2264,-0.0238,0.7826,-0.1804,0.7826
2015-03-01,78754.0,"Austin, TX",210300.0,0.039,0.0942,14.0,-0.2632,,18.0,-0.1,-0.6327,24.0,0.5,0.0,4.0,0.0,-0.8,4.0,0.0,0.0,21.0,-0.0455,,287000.0,0.0946,0.4726,35.0,-0.1463,-0.1026,1.5,0.3421,1.5
2015-03-01,78756.0,"Austin, TX",525900.0,0.0857,0.1818,14.0,-0.0667,,46.0,-0.098,,8.0,-0.4286,0.0,0.0,,,4.0,1.0,0.0,12.0,0.0,,518700.0,0.0004,0.2593,26.0,-0.037,0.1818,0.8571,0.0571,0.8571
2015-03-01,78757.0,"Austin, TX",449000.0,0.0343,,50.0,0.0638,,24.0,0.0435,-0.2,40.0,-0.1304,0.4286,0.0,,-1.0,16.0,0.0,1.0,40.0,0.0526,,468800.0,0.0436,0.5632,90.0,0.0588,0.3636,0.8,-0.0085,0.8
2015-03-01,78758.0,"Austin, TX",154800.0,0.0955,-0.0013,30.0,0.0714,,38.0,0.0857,0.2667,24.0,0.3333,-0.1429,0.0,,,4.0,0.0,0.0,28.0,0.2727,,188400.0,-0.0167,0.1161,58.0,0.16,0.4146,0.9333,0.1476,0.9333
2015-03-01,78759.0,"Austin, TX",522500.0,0.1042,,47.0,0.0,,32.0,-0.2727,0.28,28.0,-0.2222,-0.3,0.0,-1.0,,8.0,-0.2,0.0,37.0,-0.0976,,606300.0,0.0594,0.5071,84.0,-0.0455,0.2923,0.7872,-0.0851,0.7872
2015-02-01,78701.0,"Austin, TX",812000.0,0.0653,,57.0,0.0962,,44.0,-0.3333,,26.0,0.1818,0.0,0.0,,,12.0,0.5,0.0,17.0,0.0625,,1156100.0,-0.0158,0.5746,74.0,0.0882,0.0,0.2982,-0.0094,0.2982
2015-02-01,78702.0,"Austin, TX",395500.0,0.0206,,84.0,0.0244,-0.3778,59.0,-0.2133,,46.0,0.7692,0.0,0.0,,,32.0,1.0,1.0,33.0,0.2692,,446800.0,0.0099,0.3041,117.0,0.0833,-0.1333,0.3929,0.0758,0.3929
2015-02-01,78703.0,"Austin, TX",922500.0,0.0369,0.2495,71.0,0.0597,-0.1839,60.0,-0.0625,-0.3103,42.0,0.6154,0.5,2.0,,,18.0,1.25,2.0,26.0,0.3,,1310300.0,0.133,0.0106,97.0,0.1149,0.1149,0.3662,0.0677,0.3662
2015-02-01,78704.0,"Austin, TX",549700.0,0.0472,,127.0,0.0,,44.0,-0.2143,,64.0,0.0323,-0.0857,10.0,4.0,4.0,42.0,0.5,1.3333,57.0,0.5,,614500.0,0.0295,0.2248,184.0,0.1152,0.0337,0.4488,0.1496,0.4488
2015-02-01,78705.0,"Austin, TX",270000.0,-0.1429,-0.2201,27.0,0.125,-0.5645,25.0,-0.3243,0.087,18.0,0.0,-0.55,2.0,,,4.0,1.0,-0.3333,14.0,1.3333,,301800.0,-0.0236,-0.2297,41.0,0.3667,-0.3387,0.5185,0.2685,0.5185
2015-02-01,78717.0,"Austin, TX",369600.0,-0.0445,,54.0,0.102,-0.2603,60.0,-0.3814,,32.0,0.7778,-0.1579,4.0,,,12.0,0.2,1.0,26.0,0.2381,,417800.0,-0.0083,0.1951,80.0,0.1429,0.0959,0.4815,0.0529,0.4815
2015-02-01,78721.0,"Austin, TX",264900.0,0.02,0.312,27.0,-0.069,-0.2895,45.0,-0.1667,0.0976,22.0,1.2,0.8333,0.0,,,10.0,-0.375,0.6667,14.0,1.0,,270800.0,0.0277,0.1998,41.0,0.1389,0.0789,0.5185,0.2771,0.5185
2015-02-01,78723.0,"Austin, TX",379000.0,0.0196,,63.0,0.1053,-0.087,55.0,-0.2143,0.5714,32.0,0.6,-0.2,0.0,-1.0,-1.0,14.0,1.3333,0.4,26.0,0.04,,436100.0,0.0199,0.5704,89.0,0.0854,0.2899,0.4127,-0.0259,0.4127
2015-02-01,78726.0,"Austin, TX",422400.0,-0.0649,0.0117,32.0,0.1429,0.3333,95.0,-0.1739,0.6964,10.0,1.5,-0.375,2.0,,0.0,6.0,2.0,-0.25,4.0,0.0,,492900.0,-0.0332,-0.0973,36.0,0.125,0.5,0.125,-0.0179,0.125
2015-02-01,78727.0,"Austin, TX",269900.0,-0.0486,0.1016,17.0,-0.15,,30.0,-0.4444,-0.2683,20.0,0.6667,0.1111,2.0,,,2.0,0.0,-0.5,26.0,0.5294,,296200.0,-0.1578,0.1085,43.0,0.1622,0.1026,1.5294,0.6794,1.5294
2015-02-01,78729.0,"Austin, TX",268700.0,0.024,0.1434,27.0,0.0,,25.0,-0.359,0.1364,20.0,0.1111,-0.1667,0.0,-1.0,-1.0,6.0,-0.25,2.0,29.0,0.5263,,259800.0,0.0168,0.1107,56.0,0.2174,0.6471,1.0741,0.3704,1.0741
2015-02-01,78730.0,"Austin, TX",897300.0,0.1218,,34.0,-0.1282,,93.0,0.069,,14.0,-0.125,-0.4615,0.0,,,4.0,0.0,-0.5,22.0,0.6923,,1034200.0,0.2483,0.1752,56.0,0.0769,-0.1385,0.6471,0.3137,0.6471
2015-02-01,78731.0,"Austin, TX",661000.0,0.0944,0.1299,51.0,0.1087,-0.407,53.0,-0.2639,-0.1846,36.0,1.0,0.125,0.0,,,14.0,0.4,0.75,21.0,0.4,,925700.0,0.0116,0.2195,72.0,0.1803,-0.1628,0.4118,0.0857,0.4118
2015-02-01,78732.0,"Austin, TX",599700.0,-0.0003,-0.0151,82.0,-0.0238,-0.2336,75.0,-0.0385,0.3393,34.0,1.125,-0.2609,0.0,-1.0,-1.0,20.0,0.4286,0.4286,19.0,0.0556,,960300.0,0.0553,-0.0438,101.0,-0.0098,-0.0561,0.2317,0.0174,0.2317
2015-02-01,78733.0,"Austin, TX",1081300.0,-0.0597,0.414,47.0,0.0217,0.3056,91.0,0.0341,0.046,18.0,1.25,1.25,2.0,,0.0,8.0,-0.2,3.0,14.0,0.75,,1756600.0,0.0576,0.1028,61.0,0.1296,0.6944,0.2979,0.124,0.2979
2015-02-01,78734.0,"Austin, TX",566700.0,-0.0403,,227.0,0.0657,-0.1922,90.0,-0.1,-0.1509,82.0,0.64,-0.0465,6.0,2.0,0.5,34.0,0.1333,-0.2917,33.0,0.2222,,986200.0,-0.017,0.1446,260.0,0.0833,-0.0747,0.1454,0.0186,0.1454
2015-02-01,78735.0,"Austin, TX",1549500.0,0.1127,0.1495,57.0,-0.05,-0.1972,90.0,-0.1346,0.3636,34.0,3.25,0.1333,0.0,,,12.0,-0.1429,2.0,19.0,0.5833,,1708100.0,0.0487,0.0072,76.0,0.0556,0.0704,0.3333,0.1333,0.3333
2015-02-01,78736.0,"Austin, TX",856300.0,0.1164,,11.0,-0.1538,,149.0,0.0797,,4.0,-0.5,-0.5,0.0,,,4.0,0.0,0.0,11.0,1.75,,737800.0,0.0022,0.076,22.0,0.2941,-0.3714,1.0,0.6923,1.0
2015-02-01,78737.0,"Austin, TX",496200.0,0.0286,0.2477,106.0,-0.0364,0.1778,90.0,-0.0722,0.3235,32.0,0.0667,0.4545,16.0,0.1429,0.3333,30.0,0.875,0.6667,26.0,0.1304,,707800.0,0.1818,0.5556,132.0,-0.0075,0.4667,0.2453,0.0362,0.2453
2015-02-01,78738.0,"Austin, TX",608800.0,0.0051,0.0234,257.0,-0.0265,0.0321,99.0,-0.1,0.125,86.0,0.1944,0.1026,24.0,0.0909,1.0,40.0,-0.2308,0.3333,41.0,0.9524,,767500.0,0.0175,0.0031,298.0,0.0456,0.1968,0.1595,0.08,0.1595
2015-02-01,78739.0,"Austin, TX",479300.0,0.017,,65.0,0.0,0.3265,62.0,-0.1143,0.1923,34.0,0.5455,0.5455,42.0,0.4,20.0,6.0,-0.625,0.5,18.0,0.3846,,547300.0,-0.0619,0.2493,83.0,0.0641,0.6939,0.2769,0.0769,0.2769
2015-02-01,78741.0,"Austin, TX",270500.0,0.0074,,36.0,0.2,0.0,24.0,-0.5862,-0.2941,26.0,0.8571,0.4444,2.0,,,6.0,0.5,0.0,10.0,-0.2857,,271500.0,0.0351,0.4804,46.0,0.0455,0.2778,0.2778,-0.1889,0.2778
2015-02-01,78744.0,"Austin, TX",218000.0,0.1474,,36.0,0.5652,-0.0526,22.0,-0.4359,-0.5769,22.0,1.75,0.5714,8.0,3.0,3.0,4.0,,0.0,16.0,0.2308,,222000.0,0.1067,0.5417,52.0,0.4444,0.3684,0.4444,-0.1208,0.4444
2015-02-01,78745.0,"Austin, TX",295000.0,0.0183,0.2297,51.0,-0.0192,,32.0,-0.36,-0.4074,58.0,1.4167,0.7059,8.0,,,16.0,-0.2727,3.0,52.0,0.1556,,325600.0,0.0373,0.2885,103.0,0.0619,0.1196,1.0196,0.1542,1.0196
2015-02-01,78746.0,"Austin, TX",1293800.0,-0.0027,0.3135,95.0,0.0326,,64.0,-0.3786,-0.2289,44.0,0.2222,0.0,2.0,,,18.0,0.0,0.125,35.0,0.5217,,2170400.0,-0.0914,0.4251,130.0,0.1304,0.0569,0.3684,0.1184,0.3684
2015-02-01,78747.0,"Austin, TX",257200.0,-0.0108,0.0396,37.0,0.1563,-0.2292,27.0,-0.6087,-0.6301,26.0,1.1667,0.625,0.0,,-1.0,8.0,0.0,0.0,21.0,0.1053,,289800.0,-0.0321,0.0229,58.0,0.1373,0.2083,0.5676,-0.0262,0.5676
2015-02-01,78748.0,"Austin, TX",294400.0,0.0258,0.1909,68.0,-0.0286,,45.0,-0.25,0.0465,42.0,0.4,-0.3226,14.0,,0.75,10.0,-0.1667,-0.6429,57.0,0.1875,,308200.0,0.0402,0.1854,125.0,0.0593,-0.0672,0.8382,0.1525,0.8382
2015-02-01,78749.0,"Austin, TX",325000.0,-0.0187,,16.0,-0.3043,,20.0,-0.4118,,20.0,0.0,-0.5,0.0,,,2.0,-0.6667,-0.6667,31.0,0.069,,335600.0,-0.0431,0.1205,47.0,-0.0962,-0.2167,1.9375,0.6766,1.9375
2015-02-01,78750.0,"Austin, TX",406200.0,-0.0413,0.3057,34.0,0.0,,32.0,-0.4386,0.1429,26.0,0.0,-0.35,2.0,,-0.5,10.0,0.0,-0.1667,32.0,0.4545,,417200.0,0.0156,0.254,66.0,0.1786,-0.0571,0.9412,0.2941,0.9412
2015-02-01,78751.0,"Austin, TX",479700.0,0.0017,0.3388,19.0,0.0,,32.0,-0.4074,-0.3725,12.0,0.5,-0.3333,0.0,,,10.0,0.6667,0.0,15.0,2.0,,486500.0,0.0462,0.2367,34.0,0.4167,-0.1053,0.7895,0.5263,0.7895
2015-02-01,78753.0,"Austin, TX",204500.0,0.133,0.3481,27.0,-0.1,,83.0,0.4821,,16.0,0.3333,-0.2727,10.0,4.0,,4.0,-0.5,0.0,26.0,0.5294,,230500.0,0.0123,0.3008,53.0,0.1277,0.2326,0.963,0.3963,0.963
2015-02-01,78754.0,"Austin, TX",202400.0,-0.0274,0.0858,19.0,-0.1739,,20.0,-0.3939,-0.6667,16.0,-0.2727,0.1429,4.0,1.0,-0.6,4.0,-0.3333,-0.3333,22.0,0.2222,,262200.0,0.0061,0.3699,41.0,0.0,-0.0465,1.1579,0.3753,1.1579
2015-02-01,78756.0,"Austin, TX",484400.0,0.0254,0.1231,15.0,-0.1176,,51.0,-0.2609,-0.1639,14.0,0.75,1.3333,0.0,,,2.0,-0.75,-0.6667,12.0,0.7143,,518500.0,0.0205,0.2497,27.0,0.125,0.5,0.8,0.3882,0.8
2015-02-01,78757.0,"Austin, TX",434100.0,-0.0227,,47.0,0.2703,,23.0,-0.425,-0.3235,46.0,0.5333,0.0,0.0,,,16.0,1.0,0.3333,38.0,1.0,,449200.0,-0.0279,0.5856,85.0,0.5179,0.1039,0.8085,0.295,0.8085
2015-02-01,78758.0,"Austin, TX",141300.0,0.1478,-0.1683,28.0,-0.125,,35.0,0.0938,0.0294,18.0,-0.1818,-0.3077,0.0,,,4.0,-0.6667,-0.3333,22.0,0.6923,,191600.0,0.2655,0.0758,50.0,0.1111,0.0638,0.7857,0.3795,0.7857
2015-02-01,78759.0,"Austin, TX",473200.0,-0.0032,0.289,47.0,-0.1455,,44.0,-0.3231,,36.0,0.3846,0.2,2.0,,0.0,10.0,0.6667,0.0,41.0,0.4138,,572300.0,-0.015,0.5459,88.0,0.0476,0.1282,0.8723,0.3451,0.8723
2015-01-01,78701.0,"Austin, TX",762200.0,0.3018,,52.0,0.0196,,66.0,0.1579,,22.0,1.75,0.1,0.0,,,8.0,-0.2,0.3333,16.0,0.1429,,1174600.0,0.0335,0.7225,68.0,0.0462,0.0149,0.3077,0.0332,0.3077
2015-01-01,78702.0,"Austin, TX",387500.0,0.0333,,82.0,-0.0575,-0.2264,75.0,0.1194,0.2295,26.0,1.1667,-0.5938,0.0,-1.0,,16.0,-0.3846,0.0,26.0,-0.2571,,442400.0,0.0142,0.2853,108.0,-0.1148,0.0189,0.3171,-0.0852,0.3171
2015-01-01,78703.0,"Austin, TX",889700.0,0.1604,0.2513,67.0,-0.0563,-0.2556,64.0,0.2549,-0.1233,26.0,0.4444,0.0,0.0,,-1.0,8.0,-0.3333,-0.4286,20.0,-0.0476,,1156500.0,0.1359,-0.17,87.0,-0.0543,-0.0333,0.2985,0.0027,0.2985
2015-01-01,78704.0,"Austin, TX",524900.0,-0.043,0.227,127.0,0.0325,-0.2616,56.0,-0.0667,-0.1111,62.0,0.9375,0.1481,2.0,-0.5,-0.5,28.0,0.1667,0.2727,38.0,-0.377,,596900.0,-0.002,0.2039,165.0,-0.1033,-0.0407,0.2992,-0.1967,0.2992
2015-01-01,78705.0,"Austin, TX",315000.0,-0.0754,-0.1144,24.0,0.3333,-0.3846,37.0,-0.075,-0.2292,18.0,0.8,-0.1818,0.0,,-1.0,2.0,-0.5,0.0,6.0,-0.25,,309100.0,-0.0751,-0.2744,30.0,0.1538,-0.2308,0.25,-0.1944,0.25
2015-01-01,78717.0,"Austin, TX",386800.0,0.0123,,49.0,-0.1695,-0.2344,97.0,0.4058,,18.0,0.2857,-0.4706,0.0,-1.0,-1.0,10.0,0.25,4.0,21.0,0.1053,,421300.0,0.054,0.272,70.0,-0.1026,0.0938,0.4286,0.1065,0.4286
2015-01-01,78721.0,"Austin, TX",259700.0,0.0105,0.2863,29.0,0.0,-0.1212,54.0,0.0385,-0.1,10.0,1.5,-0.5,0.0,-1.0,,16.0,0.3333,1.0,7.0,-0.5882,,263500.0,-0.0164,0.1816,36.0,-0.2174,0.0909,0.2414,-0.3448,0.2414
2015-01-01,78723.0,"Austin, TX",371700.0,0.0696,,57.0,-0.24,-0.1493,70.0,0.4,0.1864,20.0,0.25,0.0,2.0,0.0,0.0,6.0,-0.5714,-0.7,25.0,-0.2424,,427600.0,0.0698,0.5961,82.0,-0.2407,0.2239,0.4386,-0.0014,0.4386
2015-01-01,78726.0,"Austin, TX",451700.0,-0.0263,0.0722,28.0,-0.0968,0.3333,115.0,0.2105,-0.1901,4.0,0.0,-0.6,0.0,,-1.0,2.0,-0.6667,-0.6667,4.0,-0.2,,509800.0,-0.0018,-0.1213,32.0,-0.1111,0.5238,0.1429,-0.0184,0.1429
2015-01-01,78727.0,"Austin, TX",283700.0,0.0519,0.2213,20.0,-0.1304,,54.0,0.8621,0.102,12.0,-0.1429,-0.25,0.0,,,2.0,-0.75,-0.6667,17.0,-0.32,,351700.0,-0.014,0.3621,37.0,-0.2292,0.0,0.85,-0.237,0.85
2015-01-01,78729.0,"Austin, TX",262400.0,0.04,0.1359,27.0,0.125,,39.0,0.0,0.0833,18.0,0.8,-0.1818,2.0,,,8.0,0.0,-0.3333,19.0,-0.05,,255500.0,0.0265,0.0989,46.0,0.0455,0.3939,0.7037,-0.1296,0.7037
2015-01-01,78730.0,"Austin, TX",799900.0,-0.0092,0.2291,39.0,-0.093,-0.2778,87.0,0.0482,0.0741,16.0,1.0,0.0,0.0,,,4.0,1.0,,13.0,0.0833,,828500.0,-0.0184,-0.039,52.0,-0.0545,-0.037,0.3333,0.0543,0.3333
2015-01-01,78731.0,"Austin, TX",604000.0,-0.0676,0.0325,46.0,-0.098,-0.3867,72.0,0.0588,-0.0886,18.0,1.25,-0.5263,0.0,,,10.0,-0.1667,0.0,15.0,0.1538,,915100.0,-0.0265,0.2219,61.0,-0.0469,-0.1867,0.3261,0.0712,0.3261
2015-01-01,78732.0,"Austin, TX",599900.0,0.0007,-0.0402,84.0,-0.0968,-0.0562,78.0,0.1818,-0.0602,16.0,-0.3333,-0.4286,2.0,0.0,,14.0,0.0,-0.125,18.0,0.2,,910000.0,-0.0489,-0.165,102.0,-0.0556,0.1461,0.2143,0.053,0.2143
2015-01-01,78733.0,"Austin, TX",1150000.0,0.0455,,46.0,-0.098,0.3529,88.0,0.0233,0.0476,8.0,-0.2,0.0,0.0,,,10.0,0.25,1.5,8.0,0.3333,,1660900.0,0.0665,-0.0224,54.0,-0.0526,0.5882,0.1739,0.0563,0.1739
2015-01-01,78734.0,"Austin, TX",590500.0,0.0065,,213.0,-0.105,-0.1712,100.0,-0.0991,-0.1525,50.0,0.6667,-0.1667,2.0,,-0.8333,30.0,0.0,-0.2857,27.0,-0.325,,1003300.0,0.0093,0.1894,240.0,-0.1367,-0.0661,0.1268,-0.0413,0.1268
2015-01-01,78735.0,"Austin, TX",1392500.0,0.0127,0.3152,60.0,-0.1304,-0.0625,104.0,0.2381,0.4054,8.0,-0.4286,-0.5,0.0,,,14.0,1.3333,2.5,12.0,-0.2,,1628800.0,0.0285,0.08,72.0,-0.1429,0.125,0.2,-0.0174,0.2
2015-01-01,78736.0,"Austin, TX",767000.0,0.4986,0.0075,13.0,-0.1875,-0.5938,138.0,0.3269,,8.0,,-0.2,0.0,,-1.0,4.0,,-0.3333,4.0,0.0,,736200.0,0.1024,-0.0451,17.0,-0.15,-0.4688,0.3077,0.0577,0.3077
2015-01-01,78737.0,"Austin, TX",482400.0,0.0124,0.2278,110.0,-0.0517,0.1957,97.0,0.2125,0.2933,30.0,0.5,-0.0625,14.0,6.0,0.75,16.0,-0.1111,0.1429,23.0,-0.1481,,598900.0,0.0173,0.3145,133.0,-0.0699,0.4457,0.2091,-0.0237,0.2091
2015-01-01,78738.0,"Austin, TX",605700.0,-0.0028,,264.0,-0.04,,110.0,0.134,,72.0,0.7143,0.3333,22.0,0.8333,-0.0833,52.0,0.4444,0.7333,21.0,-0.1923,,754300.0,-0.0029,0.0132,285.0,-0.0532,0.3134,0.0795,-0.015,0.0795
2015-01-01,78739.0,"Austin, TX",471300.0,0.0019,,65.0,0.0833,,70.0,-0.0909,,22.0,0.1,0.5714,30.0,1.5,,16.0,1.6667,1.0,13.0,-0.0714,,583400.0,0.0478,0.3574,78.0,0.0541,0.814,0.2,-0.0333,0.2
2015-01-01,78741.0,"Austin, TX",268500.0,0.0529,,30.0,0.2,-0.1176,58.0,0.4146,0.234,14.0,0.75,0.0,0.0,,,4.0,,,14.0,0.1667,,262300.0,0.0194,0.4178,44.0,0.1892,0.2941,0.4667,-0.0133,0.4667
2015-01-01,78744.0,"Austin, TX",190000.0,0.0133,0.2908,23.0,-0.2069,,39.0,-0.5517,-0.2041,8.0,0.0,-0.5556,2.0,,0.0,0.0,-1.0,-1.0,13.0,-0.2353,,200600.0,0.1333,0.3427,36.0,-0.2174,-0.1,0.5652,-0.021,0.5652
2015-01-01,78745.0,"Austin, TX",289700.0,0.0508,,52.0,-0.1186,,50.0,0.1905,-0.0196,24.0,-0.2,-0.25,0.0,,,22.0,0.8333,0.8333,45.0,-0.0816,,313900.0,0.0526,0.2647,97.0,-0.1019,-0.1019,0.8654,0.0349,0.8654
2015-01-01,78746.0,"Austin, TX",1297300.0,-0.0162,0.1625,92.0,-0.098,-0.1636,103.0,-0.0096,-0.0885,36.0,2.0,0.2,0.0,,,18.0,0.8,1.25,23.0,0.0455,,2388800.0,0.0419,0.3888,115.0,-0.0726,0.0455,0.25,0.0343,0.25
2015-01-01,78747.0,"Austin, TX",260000.0,-0.0637,0.1226,32.0,-0.1111,,69.0,0.0615,-0.1882,12.0,0.0,0.2,0.0,,,8.0,0.0,-0.2,19.0,-0.1739,,299400.0,-0.0295,0.0793,51.0,-0.1356,0.1087,0.5938,-0.0451,0.5938
2015-01-01,78748.0,"Austin, TX",287000.0,0.0239,0.148,70.0,-0.1463,,60.0,0.4286,0.25,30.0,-0.1667,-0.5161,0.0,-1.0,-1.0,12.0,-0.4,-0.4545,48.0,-0.2615,,296300.0,-0.001,0.1131,118.0,-0.1973,-0.0635,0.6857,-0.107,0.6857
2015-01-01,78749.0,"Austin, TX",331200.0,0.0039,,23.0,-0.2581,,34.0,0.1333,0.0303,20.0,0.1111,-0.3333,0.0,,,6.0,-0.6667,-0.4,29.0,-0.1471,,350700.0,0.0312,0.164,52.0,-0.2,0.1304,1.2609,0.1641,1.2609
2015-01-01,78750.0,"Austin, TX",423700.0,0.0192,,34.0,-0.1282,,57.0,0.0556,0.425,26.0,0.8571,-0.1333,0.0,,,10.0,-0.1667,0.0,22.0,0.1579,,410800.0,0.0093,0.339,56.0,-0.0345,0.037,0.6471,0.1599,0.6471
2015-01-01,78751.0,"Austin, TX",478900.0,0.1554,0.2898,19.0,-0.3448,-0.4722,54.0,-0.1429,-0.0182,8.0,3.0,-0.5,0.0,,-1.0,6.0,0.5,0.0,5.0,-0.6667,,465000.0,-0.0077,0.1496,24.0,-0.4545,-0.3333,0.2632,-0.2541,0.2632
2015-01-01,78753.0,"Austin, TX",180500.0,-0.1011,0.1736,30.0,0.0,,56.0,-0.0345,-0.0175,12.0,0.2,-0.4545,2.0,,0.0,8.0,-0.2,1.0,17.0,-0.1053,,227700.0,-0.0156,0.2532,47.0,-0.0408,0.119,0.5667,-0.0667,0.5667
